,id,first_name,last_name,gender,City,Job Title,Salary,Latitude,Longitude,clean_salary,female_average_salary,male_average_salary
222,223,Garvin,Conisbee,Male,Dijon,Associate Professor,$81452.92,45.297760499999995,2.5135985,81452.92,,
223,224,Codi,Carder,Female,Kaiapoi,Internal Auditor,$51894.06,-43.417615000000005,172.6519706,51894.06,51894.06,51894.06
224,225,Annmarie,Simionato,Female,Suchy Las,Health Coach II,$61517.64,52.5125385,16.839527800000003,61517.64,61517.64,61517.64
225,226,Lothario,Holley,Male,Asahi,Automation Specialist III,$22727.95,38.1162631,140.8585745,22727.95,,
226,227,Aryn,Mason,Female,Cerro Blanco,Electrical Engineer,$49236.21,14.6628087,-87.7787929,49236.21,49236.21,49236.21
227,228,Dulcie,Huxton,Female,Clamart,Accounting Assistant II,$68066.76,47.5745404,-2.3578005,68066.76,68066.76,68066.76
228,229,Estele,Webland,Female,Xiadian,Occupational Therapist,$77354.35,35.621965,118.725698,77354.35,77354.35,77354.35
229,230,Mannie,Lydiate,Male,Jingling,Design Engineer,$55594.31,30.96187,113.37813200000001,55594.31,,
230,231,Maryjane,McKibben,Female,Khāngāh Dogrān,Geologist III,$95247.14,31.774647299999998,73.59531729999999,95247.14,95247.14,95247.14
231,232,Giles,Russen,Male,Lyeskawka,Environmental Specialist,$28830.91,53.9961392,27.728080900000002,28830.91,,
232,233,Mirna,Cortez,Female,Kerema,Programmer Analyst II,$44317.10,-7.9637383,145.77173530000002,44317.1,44317.1,44317.1
233,234,Peri,Dykas,Female,Dzüyl,Director of Sales,$28106.51,46.7593351,103.51847459999999,28106.51,28106.51,28106.51
234,235,Johanna,Oiseau,Female,Sanzao,General Manager,$70049.47,22.0080725,113.37859329999999,70049.47,70049.47,70049.47
235,236,Kimberli,Niess,Female,Dąbie,Staff Accountant IV,$60123.61,52.087228100000004,18.8224372,60123.61,60123.61,60123.61
236,237,Lutero,Beri,Male,Massaguet,Cost Accountant,$31637.61,12.4830445,15.439025400000002,31637.61,,
237,238,Verne,Quinion,Male,Schiedam postbusnummers,Structural Analysis Engineer,$25602.20,51.883,4.3577,25602.2,,
238,239,Vivyanne,Astridge,Female,Baoshui,Food Chemist,$11084.34,30.513597999999998,110.36171499999999,11084.34,11084.34,11084.34
239,240,Lorenza,Brainsby,Female,Ayorou,Cost Accountant,$42273.42,14.7328144,0.9104334000000001,42273.42,42273.42,42273.42
240,241,Willi,Grishunin,Female,Grenoble,Biostatistician IV,$91579.93,45.193485700000004,5.7218985,91579.93,91579.93,91579.93
241,242,Sunny,Weddup,Female,Sanli,Marketing Manager,$73174.19,24.84662,116.746096,73174.19,73174.19,73174.19
242,243,Dorree,Boor,Female,Sarmanovo,Community Outreach Specialist,$12788.13,55.2519048,52.58822320000001,12788.13,12788.13,12788.13
243,244,Alfy,McGrale,Male,Domsjö,Mechanical Systems Engineer,$79852.59,63.2664676,18.6285484,79852.59,,
244,245,Filide,Danielsson,Female,Esfarāyen,Recruiting Manager,$39808.48,37.06667720000001,57.496673,39808.48,39808.48,39808.48
245,246,Willyt,Pisculli,Female,Reriz,Accounting Assistant II,$26769.81,40.9034427,-7.9953451,26769.81,26769.81,26769.81
246,247,Binnie,Concannon,Female,Sungai Iyu,Business Systems Development Analyst,$80136.29,4.4054033,98.1680005,80136.29,80136.29,80136.29
247,248,Lefty,Osler,Male,Warmare,Data Coordiator,$90661.46,-0.9702129999999999,133.9246009,90661.46,,
248,249,Innis,Goldsbrough,Male,Banjar Tengahbelayu,Director of Sales,$41031.96,-3.3179402000000002,114.60295900000001,41031.96,,
249,250,Ettore,Bricknell,Male,Bīr Zayt,VP Sales,$49488.58,31.975314,35.196042,49488.58,,
250,251,Patton,Gumey,Male,Yashio-shi,Staff Accountant I,$82610.81,35.81139879999999,139.8370142,82610.81,,
251,252,Tabatha,Blackaller,Female,Madimba,Assistant Manager,$98737.87,-10.4,40.333333,98737.87,98737.87,98737.87
252,253,Brigitta,Heinemann,Female,Santiago,Executive Secretary,$17535.13,14.567231699999999,121.0298199,17535.13,17535.13,17535.13
253,254,Dalton,Rubinsztein,Male,Lizhai,Administrative Officer,$88602.74,28.845440999999997,121.131229,88602.74,,
254,255,Jameson,Gaiford,Male,Dahuang,Marketing Manager,$27207.16,40.142128,94.661966,27207.16,,
255,256,Stearn,Niesel,Male,Lungmar,Software Consultant,$31406.56,28.858159999999998,89.94036,31406.56,,
256,257,Leese,Filewood,Female,Nyaungdon,Biostatistician III,$32445.61,17.0437082,95.6431662,32445.61,32445.61,32445.61
257,258,Sallyann,Allchin,Female,Topeka,Payment Adjustment Coordinator,$71772.27,39.026091,-95.72268840000001,71772.27,71772.27,71772.27
258,259,Hobie,Habbon,Male,Guayaquil,VP Marketing,$59911.11,-2.1709979,-79.9223592,59911.11,,
259,260,Melodee,Hugnot,Female,Ringinrejo,Help Desk Operator,$35211.47,-7.979451700000001,112.0416754,35211.47,35211.47,35211.47
260,261,Ranee,Mathers,Female,Bantardawa,Assistant Professor,$22561.79,-7.4416099,108.6205315,22561.79,22561.79,22561.79
261,262,Granny,Presslee,Male,Pindi Gheb,Internal Auditor,$72878.36,33.237626,72.270844,72878.36,,
262,263,Chickie,Vango,Female,Parelhas,Legal Assistant,$79334.91,-6.685842500000001,-36.66024829999999,79334.91,79334.91,79334.91
263,264,Wolfgang,Ingarfield,Male,São Gonçalo do Amarante,Graphic Designer,$78640.95,-5.785246099999999,-35.3288131,78640.95,,
264,265,Maxy,Stonham,Female,Murmashi,Food Chemist,$98226.16,68.81280009999999,32.7986688,98226.16,98226.16,98226.16
265,266,Stevana,Tawton,Female,Salvacion,VP Sales,$90210.70,12.6151,125.039,90210.7,90210.7,90210.7
266,267,Matteo,Le Teve,Male,Verba,Help Desk Technician,$62976.14,40.557916999999996,-8.5944594,62976.14,,
267,268,Pall,Burkill,Male,Shamakhi,Nuclear Power Engineer,$65228.68,40.6318731,48.636380100000004,65228.68,,
268,269,Zachary,Oughtright,Male,Librazhd-Qendër,Dental Hygienist,$32805.16,41.136741,20.384833,32805.16,,
269,270,Candace,Lukesch,Female,Mompach,Structural Engineer,$83840.06,49.7514502,6.4641645,83840.06,83840.06,83840.06
270,271,Cyndie,Docker,Female,Sanshengyuan,Legal Assistant,$28926.95,38.284946999999995,114.443848,28926.95,28926.95,28926.95
271,272,Shelley,Lissenden,Male,Wringinputih,VP Quality Control,$98603.82,-7.586175099999999,110.19088889999999,98603.82,,
272,273,Katerina,Stainton,Female,Heshui,Compensation Analyst,$85375.93,35.819227000000005,108.019549,85375.93,85375.93,85375.93
273,274,Far,Wyldbore,Male,Lengshuitan,Actuary,$94971.49,26.461076000000002,111.592142,94971.49,,
274,275,Silvanus,Puddan,Male,Mambi,Accounting Assistant I,$59255.43,-3.0412633,119.1158017,59255.43,,
275,276,Alyosha,Guerreiro,Male,Bile,Nurse,$97909.88,48.5004939,39.048950899999994,97909.88,,
276,277,Sonny,Grent,Male,Yatsushiro,Senior Cost Accountant,$85517.70,35.791405100000006,140.2792041,85517.7,,
277,278,Adella,Mustchin,Female,Bang Yai,Executive Secretary,$39999.73,13.827427800000002,100.36663259999999,39999.73,39999.73,39999.73
278,279,Walliw,Rotham,Female,Mattawa,Computer Systems Analyst III,$87553.73,46.31681,-78.69957,87553.73,87553.73,87553.73
279,280,Carri,Machel,Female,Reckange-sur-Mess,Accountant III,$15589.56,49.5636147,6.0123530999999995,15589.56,15589.56,15589.56
280,281,Gareth,Lutman,Male,Gérakas,Graphic Designer,$28896.44,38.011750899999996,23.8548387,28896.44,,
281,282,Howey,Beaconsall,Male,Oinoússes,Speech Pathologist,$41038.16,38.51937720000001,26.2363678,41038.16,,
282,283,Beau,Michelin,Male,Khong,Junior Executive,$67614.26,15.4129378,102.3234816,67614.26,,
283,284,Nicol,Craghead,Male,Wieczfnia Kościelna,VP Product Management,$91685.32,53.19448810000001,20.474482899999998,91685.32,,
284,285,Petey,Kyle,Male,Soly,Speech Pathologist,$97968.40,54.5228434,26.1917421,97968.4,,
285,286,Jeanette,Docwra,Female,Noling,Community Outreach Specialist,$64281.88,6.659839999999999,124.09981,64281.88,64281.88,64281.88
286,287,Alexei,Harriot,Male,Shangjing,Junior Executive,$55711.38,24.390595,114.522393,55711.38,,
287,288,Dynah,Heisman,Female,Tha Ruea,Product Engineer,$74315.43,14.5410506,100.6985155,74315.43,74315.43,74315.43
288,289,Benji,Lapree,Male,Starotitarovskaya,Librarian,$77556.38,45.2213834,37.1168274,77556.38,,
289,290,Parnell,Ridehalgh,Male,Michałów,Payment Adjustment Coordinator,$52960.88,50.4897179,20.449178,52960.88,,
290,291,Tarra,Iggulden,Female,Bamencheng,Librarian,$15755.36,33.347316,120.16366000000001,15755.36,15755.36,15755.36
291,292,Fifi,Schankel,Female,Caromatan,General Manager,$12772.66,7.7762319,123.73300729999998,12772.66,12772.66,12772.66
292,293,Deane,Falvey,Male,Karvia,Research Nurse,$30329.31,62.133151500000004,22.558120000000002,30329.31,,
293,294,Quintus,Potticary,Male,São Mamede de Infesta,Senior Editor,$55111.06,41.1846313,-8.598522,55111.06,,
294,295,Maureene,Prebble,Female,Pyshchug,Geological Engineer,$22658.32,58.88825920000001,45.709456,22658.32,22658.32,22658.32
295,296,Carlie,Kingsley,Male,Puncaksari,Food Chemist,$42176.07,-6.989299000000001,107.39227520000001,42176.07,,
296,297,Marlie,Angelo,Female,Cértegui,Speech Pathologist,$21951.41,5.40004,-76.60003,21951.41,21951.41,21951.41
297,298,Vinny,Karim,Female,Soca,General Manager,$44953.49,-34.683901,-55.70960899999999,44953.49,44953.49,44953.49
298,299,Alley,Brockington,Male,Balahovit,Community Outreach Specialist,$74464.26,40.25440029999999,44.6027766,74464.26,,
299,300,Lyon,Wickham,Male,Nggalak,Recruiting Manager,$31690.72,-8.3910094,120.3031871,31690.72,,
300,301,Nita,Rustan,Female,Tadotsu,Business Systems Development Analyst,$55595.30,34.275,133.75,55595.3,55595.3,55595.3
301,302,Adams,Hempel,Male,Godong,Data Coordiator,$39141.71,-7.0519444,110.74800640000001,39141.71,,
302,303,Kaela,Kingham,Female,Kaduketug,Editor,$79148.98,-6.598,106.2248,79148.98,79148.98,79148.98
303,304,Cameron,Quail,Male,Shreveport,Business Systems Development Analyst,$55344.46,32.53,-93.75,55344.46,,
304,305,Clemmie,Gaddas,Male,Vila Viçosa,Administrative Assistant III,$44675.97,38.7754165,-7.416119999999999,44675.97,,
305,306,Elonore,Hindhaugh,Female,Banjar Banyualit,Engineer IV,$57365.10,-8.152161,115.036705,57365.1,57365.1,57365.1
306,307,Kevon,MacAree,Male,Chorente,Food Chemist,$27607.60,41.4581245,-8.6099118,27607.6,,
307,308,Arron,Filippucci,Male,Modimolle,Senior Quality Engineer,$74282.86,-24.6079128,28.6054979,74282.86,,
308,309,Tiffie,Mauvin,Female,Moulins,Statistician IV,$69062.63,43.616495799999996,3.8308136,69062.63,69062.63,69062.63
309,310,Ronny,Tommeo,Female,Gunungmanik,Librarian,$52885.80,-7.0837242,108.4928912,52885.8,52885.8,52885.8
310,311,Anabella,Yitzovicz,Female,Milotice,Account Representative II,$41786.91,48.95636470000001,17.132966699999997,41786.91,41786.91,41786.91
311,312,Vannie,Jacox,Female,Boliden,Teacher,$63032.27,64.8734795,20.384520499999997,63032.27,63032.27,63032.27
312,313,Francyne,Erley,Female,Al ‘Udayn,Automation Specialist II,$38544.57,14.0119593,43.867322200000004,38544.57,38544.57,38544.57
313,314,Reece,Elcom,Male,Labuan,Speech Pathologist,$79300.59,5.2805802,115.2384663,79300.59,,
314,315,Lambert,Scotsbrook,Male,Pashiya,GIS Technical Architect,$64250.26,58.434681000000005,58.264291,64250.26,,
315,316,Kiele,Guittet,Female,Pombos,Operator,$22153.99,-8.156548299999999,-35.3685679,22153.99,22153.99,22153.99
316,317,Gaspar,Buttle,Male,Kylmäkoski,Human Resources Manager,$71013.56,61.144574899999995,23.7984078,71013.56,,
317,318,Deni,Wicks,Female,Driyorejo,Executive Secretary,$87771.84,-7.3445521,112.6079459,87771.84,87771.84,87771.84
318,319,Clementius,McGinn,Male,Tarauacá,Associate Professor,$15800.06,-8.2132323,-71.3824374,15800.06,,
319,320,Eugen,Dakin,Male,Chincha Baja,Geological Engineer,$43872.69,-13.4919595,-76.1667807,43872.69,,
320,321,Kalie,Stollenwerck,Female,Warudoyong,Help Desk Operator,$94061.57,-6.9324984,106.9233176,94061.57,94061.57,94061.57
321,322,Jory,Noone,Male,Alexandria,Help Desk Operator,$38887.62,38.818946600000004,-77.0593246,38887.62,,
322,323,Cecilio,de Marco,Male,Borodino,Office Assistant II,$52742.61,46.3039325,29.240261199999996,52742.61,,
323,324,Libbie,Greenhowe,Female,Heliconia,Administrative Assistant II,$89959.97,6.208781,-75.73294399999999,89959.97,89959.97,89959.97
324,325,Cole,Romney,Male,Hamilton,Physical Therapy Assistant,$50253.27,-37.786693,175.28226899999999,50253.27,,
325,326,Humfried,Matas,Male,Hengliang,Software Engineer I,$33361.56,32.31876,118.93036399999998,33361.56,,
326,327,Marilin,Bride,Female,Nambak Tengah,Account Executive,$92048.68,-4.8919744000000005,105.27799830000001,92048.68,92048.68,92048.68
327,328,Veradis,Churchman,Female,Baalbek,Social Worker,$59975.62,34.0046888,36.211039899999996,59975.62,59975.62,59975.62
328,329,Dene,Mould,Male,Matsushima,Research Associate,$74112.07,38.3691874,141.059301,74112.07,,
329,330,Dorian,Fishburn,Male,Lapu-Lapu City,Sales Associate,$47631.99,10.31128,123.951757,47631.99,,
330,331,Bartel,Burgill,Male,Kolochava,Staff Scientist,$51590.58,48.418023,23.7371118,51590.58,,
331,332,Freddy,Rosenwasser,Female,Shar’ya,Database Administrator III,$63188.65,58.366954799999995,45.5416034,63188.65,63188.65,63188.65
332,333,Elias,McLaren,Male,Ḩajjah,Business Systems Development Analyst,$52017.77,32.20427,35.13077,52017.77,,
333,334,Jared,McCluney,Male,Garbów,Clinical Specialist,$27445.93,51.370484000000005,22.3461706,27445.93,,
334,335,Dotti,Jenckes,Female,Pho Duc,Director of Sales,$91952.93,14.762796,108.97399540000002,91952.93,91952.93,91952.93
335,336,Karlis,Chamney,Male,Saguiaran,Systems Administrator IV,$76379.19,8.039166,124.268625,76379.19,,
336,337,Arron,Isaaksohn,Male,Sinyavino,Help Desk Technician,$70980.13,59.90805110000001,31.0722897,70980.13,,
337,338,Linus,Estcot,Male,Paris 13,VP Quality Control,$10760.34,43.494573700000004,5.8978018,10760.34,,
338,339,Theobald,Barrowcliffe,Male,Gomunice,Web Developer I,$96055.81,51.167963,19.488369199999998,96055.81,,
339,340,Tamas,Roughan,Male,Brampton,Structural Analysis Engineer,$13833.30,52.382748,1.580316,13833.3,,
340,341,Bev,Denzilow,Female,Sanhui,Desktop Support Technician,$16395.10,23.156045000000002,112.896606,16395.1,16395.1,16395.1
341,342,Colleen,Boone,Female,Guay,Compensation Analyst,$88156.00,-2.673867,139.7728757,88156.0,88156.0,88156.0
342,343,Scottie,Ogelbe,Male,Caridad,Actuary,$88700.69,14.733933300000002,121.0688178,88700.69,,
343,344,Janith,Arnaudon,Female,Webuye,Technical Writer,$99368.55,0.5992059000000001,34.779603,99368.55,99368.55,99368.55
344,345,Adela,Bohills,Female,Sabang,Actuary,$68018.33,14.347522,120.92453090000001,68018.33,68018.33,68018.33
345,346,Cris,Lindstrom,Male,Nowosielce-Gniewosz,VP Product Management,$38098.50,49.5730119,22.0608204,38098.5,,
346,347,Allayne,Dooly,Male,Kastornoye,Help Desk Operator,$23794.18,51.831542600000006,38.1394579,23794.18,,
347,348,Rosita,Bartlett,Female,Gharyan,Technical Writer,$98679.31,32.1717952,13.018412300000001,98679.31,98679.31,98679.31
348,349,Mandi,Olivie,Female,Zheleznogorsk,Media Manager III,$18453.02,56.17219870000001,93.6466243,18453.02,18453.02,18453.02
349,350,Cindi,Ralph,Female,Timiryazevskiy,Web Designer II,$99142.94,54.926652399999995,60.76112420000001,99142.94,99142.94,99142.94
350,351,Sascha,Matson,Male,Mehona,Tax Accountant,$92313.86,-10.592804,121.82921609999998,92313.86,,
351,352,Obie,Schoenrock,Male,Melaka,Database Administrator II,$94743.26,3.1121428,101.6935065,94743.26,,
352,353,Florie,Dykas,Female,Esuk Oron,Software Consultant,$30995.49,4.9404494,8.317343,30995.49,30995.49,30995.49
353,354,Ruddy,Yven,Male,Bailang,Structural Analysis Engineer,$86886.62,34.888684999999995,111.60728200000001,86886.62,,
354,355,Paco,Haddrell,Male,Puerto Galera,Geological Engineer,$57799.70,13.5218669,120.96179479999999,57799.7,,
355,356,Clement,Goodrick,Male,Žrnovo,Software Engineer II,$74782.64,42.9239012,17.113007,74782.64,,
356,357,Lauri,Beeston,Female,Eskilstuna,Human Resources Assistant III,$39756.88,59.3703069,16.5529968,39756.88,39756.88,39756.88
357,358,Angelina,Akram,Female,Luleå,Software Test Engineer II,$85459.88,65.6136708,22.1096478,85459.88,85459.88,85459.88
358,359,Alyse,Meese,Female,Getengan,Safety Technician IV,$23843.06,-3.2325539,119.94848640000001,23843.06,23843.06,23843.06
359,360,Priscella,Zorro,Female,Ruda Maleniecka,Quality Control Specialist,$74150.98,51.144884499999996,20.186491500000002,74150.98,74150.98,74150.98
360,361,Cyndy,Lamperti,Female,Hongzhou,Product Engineer,$35707.31,30.274084000000002,120.15507,35707.31,35707.31,35707.31
361,362,Lianne,Sommerly,Female,Tabālah,Software Test Engineer I,$60641.75,19.9969372,42.2263783,60641.75,60641.75,60641.75
362,363,Pavia,Brevetor,Female,Xiongzhang,Social Worker,$88610.24,26.572500599999998,107.9655225,88610.24,88610.24,88610.24
363,364,Jean,Gilcriest,Male,Kuala Lumpur,Mechanical Systems Engineer,$42634.28,3.1398297000000004,101.6811249,42634.28,,
364,365,Bennett,Tettersell,Male,Rokoy,Sales Associate,$16025.66,-6.192143,106.8209006,16025.66,,
365,366,Brantley,Fearneley,Male,Ourtzagh,Quality Control Specialist,$49494.99,34.5631817,-4.965185,49494.99,,
366,367,Theressa,Fricke,Female,Ituzaingó,Social Worker,$52271.73,-34.71140379999999,-58.383425100000004,52271.73,52271.73,52271.73
367,368,Julieta,Denziloe,Female,Hongjiaguan,Editor,$94923.57,29.474413000000002,110.166477,94923.57,94923.57,94923.57
368,369,Siffre,Chatterton,Male,Runović,Professor,$58200.36,43.3765475,17.231177399999996,58200.36,,
369,370,Victor,Goodhew,Male,San Vicente,Editor,$54163.63,14.7596318,121.0589081,54163.63,,
370,371,Petronia,Trowill,Female,Banjar Yehsatang,Health Coach II,$28327.81,-8.3932,114.8028,28327.81,28327.81,28327.81
371,372,Lyman,Burfitt,Male,Guiping,Community Outreach Specialist,$28755.53,23.394325,110.079379,28755.53,,
372,373,Rocky,McConway,Male,Bradenton,Sales Associate,$12246.73,27.440404700000002,-82.5828377,12246.73,,
373,374,Amory,Houtbie,Male,Virojoki,Tax Accountant,$55516.69,60.5848255,27.709593599999998,55516.69,,
374,375,Marcellus,Northgraves,Male,Montecillo,Teacher,$94615.48,10.3166,123.90113999999998,94615.48,,
375,376,Kate,Ruffle,Female,Krajan Sumurtawang,Nurse Practicioner,$65823.54,-6.6641,111.5655,65823.54,65823.54,65823.54
376,377,Noach,Golling,Male,Yuanqiao,Executive Secretary,$72247.30,32.5639,120.396768,72247.3,,
377,378,Dore,Drummer,Female,Al Mukallā,Clinical Specialist,$12468.70,14.540432800000001,49.127196999999995,12468.7,12468.7,12468.7
378,379,Leonardo,Lujan,Male,Pasiraman,Account Executive,$60930.23,-8.2429651,112.13407930000001,60930.23,,
379,380,Erhard,Merwede,Male,Paris 02,Senior Cost Accountant,$44940.20,43.494573700000004,5.8978018,44940.2,,
380,381,Lulu,Culligan,Female,Il’ichëvo,Tax Accountant,$43503.56,60.268080000000005,29.7523,43503.56,43503.56,43503.56
381,382,Abigail,Caple,Female,Nunhala,Internal Auditor,$70577.13,-9.6218,124.4923,70577.13,70577.13,70577.13
382,383,Romonda,Kellert,Female,Cimongkor,Health Coach II,$90053.02,-6.3624934,106.02119499999999,90053.02,90053.02,90053.02
383,384,Erika,Fruish,Female,Baima,Associate Professor,$91186.05,29.528923,104.990101,91186.05,91186.05,91186.05
384,385,Harmonie,Portlock,Female,San Isidro,Graphic Designer,$83451.74,25.7232439,-100.36713890000001,83451.74,83451.74,83451.74
385,386,Eward,Trytsman,Male,Amorim,Research Associate,$60601.43,41.40517,-8.7463716,60601.43,,
386,387,Torrey,Arnason,Male,Niños Heroes,Human Resources Assistant III,$41345.69,20.5479443,-97.4513197,41345.69,,
387,388,Cornall,Kimbley,Male,Currais,Design Engineer,$95280.35,41.150307,-8.197896,95280.35,,
388,389,Valentine,Leabeater,Female,Hägersten,Mechanical Systems Engineer,$93673.24,59.305486,18.0023078,93673.24,93673.24,93673.24
389,390,Arlin,Frayne,Male,Zhizhong,Accountant III,$10913.50,40.087301000000004,116.31098,10913.5,,
390,391,Verge,Hefferan,Male,Cocachacra,Community Outreach Specialist,$90391.71,-17.0918434,-71.7711448,90391.71,,
391,392,Jose,Adami,Male,Leganes,Software Consultant,$47121.28,40.3319506,-3.7686545,47121.28,,
392,393,Michael,O'Quin,Male,Doloplazy,Cost Accountant,$42590.49,49.567176399999994,17.4114814,42590.49,,
393,394,Vera,Rosenbarg,Female,Šluknov,Research Assistant IV,$49332.48,51.0031913,14.442366199999999,49332.48,49332.48,49332.48
394,395,Libbey,Dillet,Female,Tasikmalaya,Nuclear Power Engineer,$65785.16,-7.3505808,108.2171633,65785.16,65785.16,65785.16
395,396,Zulema,Mulheron,Female,Tromsø,Geological Engineer,$43382.60,69.63186,18.9221,43382.6,43382.6,43382.6
396,397,Artemus,Tregale,Male,Wanglinkou,Engineer I,$13300.92,38.822691,114.35056000000002,13300.92,,
397,398,Damian,Ferronel,Male,Obudovac,Product Engineer,$63695.13,44.9727255,18.6011657,63695.13,,
398,399,Silvester,Hasely,Male,Tiaong,Research Assistant II,$75543.84,13.943482699999999,121.36913349999999,75543.84,,
399,400,Roselle,Spritt,Female,Kakata,Quality Engineer,$90909.30,6.5301553,-10.3441758,90909.3,90909.3,90909.3
400,401,Roma,O'Shevlan,Male,Las Lomas,Sales Associate,$89750.90,8.4430125,-82.37773349999999,89750.9,,
401,402,Avram,Extill,Male,Litvínov,Analog Circuit Design manager,$35105.35,50.5965585,13.592974400000001,35105.35,,
402,403,Mandel,Bollen,Male,Irirum,GIS Technical Architect,$77809.51,14.8431264,120.86855829999999,77809.51,,
403,404,Lennie,Scripps,Male,San Juan,Executive Secretary,$92340.93,-38.0065623,-57.5753755,92340.93,,
404,405,Alasteir,Sotheby,Male,Secunda,Analyst Programmer,$21326.73,-26.5157792,29.1913918,21326.73,,
405,406,Humfrid,Seppey,Male,Berber,Office Assistant IV,$73827.85,18.029454,33.9917222,73827.85,,
406,407,Valeria,Gallichiccio,Female,Slatyne,Programmer Analyst IV,$88029.11,50.2124156,36.1590565,88029.11,88029.11,88029.11
407,408,Em,Matej,Female,Esteio,Chemical Engineer,$81976.73,-29.8524975,-51.1845782,81976.73,81976.73,81976.73
408,409,Bliss,Balasin,Female,Yanaoca,Financial Analyst,$54906.22,-14.2171388,-71.4314206,54906.22,54906.22,54906.22
409,410,Barney,Guerra,Male,Shah Alam,Safety Technician IV,$49715.88,3.0100681000000002,101.53267340000001,49715.88,,
410,411,Ailina,Tripcony,Female,Hezuoqiao,Executive Secretary,$92187.97,39.938084499999995,116.31521129999999,92187.97,92187.97,92187.97
411,412,Gram,Jaeggi,Male,Boto,Safety Technician II,$42845.12,-7.615587599999999,110.7167165,42845.12,,
412,413,Sherrie,Siely,Female,Arys,Senior Cost Accountant,$55981.21,42.4338529,68.8129042,55981.21,55981.21,55981.21
413,414,Benoit,Oneal,Male,West Jerusalem,Programmer IV,$71282.29,31.768319,35.21371,71282.29,,
414,415,Yul,Wombwell,Male,Šmartno pri Litiji,Nuclear Power Engineer,$35287.31,46.0457437,14.841005800000001,35287.31,,
415,416,Birch,Foltin,Male,Dubá,Chief Design Engineer,$28119.28,50.534569700000006,14.5397223,28119.28,,
416,417,Diann,Scough,Female,Zhujiang,Social Worker,$30786.34,22.769444399999998,113.62166670000002,30786.34,30786.34,30786.34
417,418,Nils,Perago,Male,Núi Sập,Occupational Therapist,$36160.91,10.258168199999998,105.2721456,36160.91,,
418,419,Charita,McGrath,Female,Baraya,Structural Analysis Engineer,$74605.33,3.1852692000000005,-74.9208772,74605.33,74605.33,74605.33
419,420,Tabbatha,Du Hamel,Female,Ichinoseki,Research Assistant III,$78954.92,38.53701029999999,140.8544636,78954.92,78954.92,78954.92
420,421,Emmett,Ellingford,Male,Rychtal,Automation Specialist IV,$90030.35,51.1610189,17.9045829,90030.35,,
421,422,Giuditta,Thundercliffe,Female,Xinying,Geological Engineer,$83766.35,39.9831117,-75.11504659999999,83766.35,83766.35,83766.35
422,423,Concordia,Blay,Female,Piúma,Nurse Practicioner,$91322.55,-20.8420055,-40.735721500000004,91322.55,91322.55,91322.55
423,424,Rustie,Wilshin,Male,Ādilpur,Product Engineer,$43405.41,27.992601399999998,69.31623640000001,43405.41,,
424,425,Tandie,Bootman,Female,Guihulñgan,Director of Sales,$23657.92,10.108752,123.2710674,23657.92,23657.92,23657.92
425,426,Dodi,Shaudfurth,Female,Marigot,Research Assistant II,$51961.98,18.0675189,-63.0824656,51961.98,51961.98,51961.98
426,427,Haskell,Hebdon,Male,Baku,Senior Cost Accountant,$66825.30,40.4092617,49.8670924,66825.3,,
427,428,Pernell,Fossitt,Male,Wangchang,Graphic Designer,$36927.53,40.401045,117.998902,36927.53,,
428,429,Alessandro,Shearer,Male,Banjar Kelodan,VP Sales,$51979.53,-8.123339900000001,115.3389332,51979.53,,
429,430,Terence,Burrage,Male,Banyuresmi,Payment Adjustment Coordinator,$54164.41,-7.1582623,107.9235563,54164.41,,
430,431,Johnathan,Spriggin,Male,Dayr as Sūdān,Senior Financial Analyst,$78187.65,32.03213,35.14844,78187.65,,
431,432,Christos,Runsey,Male,Aiquile,Web Designer IV,$63039.21,-18.207452399999998,-65.18479570000001,63039.21,,
432,433,Ezri,Greensite,Male,Seremban,Technical Writer,$20966.22,2.7239834,101.94764520000001,20966.22,,
433,434,Quintus,Baumert,Male,Dobrica,Assistant Professor,$59318.89,45.2075889,20.8507302,59318.89,,
434,435,Meghann,Danskine,Female,Yŏnan-ŭp,Desktop Support Technician,$98628.61,37.90889,126.16111000000001,98628.61,98628.61,98628.61
435,436,Lois,Barkley,Female,Calibishie,General Manager,$19180.79,15.589144500000002,-61.353102299999996,19180.79,19180.79,19180.79
436,437,Shel,Cudby,Female,Mojo,Statistician IV,$59886.05,-7.898852000000001,111.9284017,59886.05,59886.05,59886.05
437,438,Viviene,Bednell,Female,Tabant,Administrative Assistant III,$29107.00,31.658481800000004,-6.4103979,29107.0,29107.0,29107.0
438,439,Ulric,Burril,Male,‘Aşīrah al Qiblīyah,Research Associate,$42951.88,32.17842,35.21569,42951.88,,
439,440,Blondie,Ayree,Female,Ayía Triás,Assistant Manager,$34210.42,38.3542718,22.908576800000002,34210.42,34210.42,34210.42
440,441,Garrek,Writer,Male,Konstancin-Jeziorna,Payment Adjustment Coordinator,$27826.18,52.0882644,21.156578600000003,27826.18,,
441,442,Tyne,de Marco,Female,Patulul,Research Nurse,$31349.45,14.416670000000002,-91.16667,31349.45,31349.45,31349.45
442,443,Romona,Ruoff,Female,Valence,Human Resources Assistant I,$62929.67,46.6669865,3.590421,62929.67,62929.67,62929.67
443,444,Theda,Elcoux,Female,Venilale,Editor,$84589.36,-8.6417702,126.3795987,84589.36,84589.36,84589.36
444,445,Noak,Valadez,Male,Itaguaí,Accountant III,$28301.30,-22.8631923,-43.7779091,28301.3,,
